id,host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,bathrooms,bedrooms,beds,price,availability_365,estimated_occupancy_l365d,number_of_reviews_ly,last_review,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,geometry,AREA,zona_peuat,Reviews
241614,2011,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,2,2,88,338,255,23,2025-02-28,4.8,4.88,4.91,4.86,4.71,"c(431209.917657289, 4581177.4978202)",1316.17983204,1,1
242335,2019,1,2,2,la Barceloneta,Ciutat Vella,Entire home/apt,1,3,1,NA,0,0,0,2022-07-31,3.2,4.25,4.4,5,4,"c(432185.26630207, 4581384.80996837)",1316.17983204,1,0
252232,2011,2,2,2,Sant Martí de Provençals,Sant Martí,Entire home/apt,1,3,3,245,261,42,7,2024-11-10,4.66,4.86,4.82,4.44,4.39,"c(433268.088313659, 4585275.17125964)",474.370862243,3,1
513825,2011,1,2,2,el Fort Pienc,Eixample,Entire home/apt,2,3,4,250,178,42,7,2025-02-16,4.81,4.79,4.77,4.79,4.58,"c(431087.374546691, 4583503.59958819)",1334.33646724,2,1
517407,2011,1,2,2,el Fort Pienc,Eixample,Entire home/apt,2,4,6,300,138,12,1,2025-02-23,4.82,4.74,4.67,4.74,4.69,"c(431039.081490857, 4583524.04448117)",1334.33646724,2,1
519494,2012,2,2,2,la Vila Olímpica del Poblenou,Sant Martí,Entire home/apt,1,2,4,282,227,78,13,2024-10-19,4.7,4.89,4.93,4.89,4.65,"c(432816.644914481, 4582469.22289769)",1316.17983204,1,1
519631,2011,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,4,5,323,1,255,83,2025-02-25,4.82,4.88,4.91,4.88,4.79,"c(430871.361029972, 4582943.85283699)",1316.17983204,1,1
520389,2011,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,4,181,272,255,50,2025-02-14,4.6,4.71,4.82,4.85,4.62,"c(429685.876634487, 4582260.22236916)",1316.17983204,1,1
522705,2012,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,2,2,176,252,200,26,2024-12-04,4.84,4.81,4.79,4.88,4.73,"c(430725.714289482, 4583100.68465765)",1316.17983204,1,1
526016,2012,1,2,1,Sant Antoni,Eixample,Private room,NA,NA,NA,NA,0,0,0,2020-03-15,4.58,4.93,4.85,4.85,4.64,"c(429769.632574479, 4581066.96001212)",1316.17983204,1,0
528979,2012,1,2,2,la Vila de Gràcia,Gràcia,Private room,1,1,0,45,364,62,1,2024-10-26,4.78,4.9,4.81,4.94,4.68,"c(429348.948214106, 4583292.74099294)",1316.17983204,1,1
253030,2011,1,2,1,Navas,Sant Andreu,Private room,NA,NA,NA,NA,0,0,0,2023-05-31,4,4,4,4,3.5,"c(432187.120480232, 4585154.2046952)",1081.44121605,3,0
255195,2011,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,1,2,44,253,128,2,2024-07-06,4.07,4.52,4.63,4.7,4.11,"c(430762.721401889, 4581461.54815901)",1316.17983204,1,1
256354,2011,2,2,2,Vallcarca i els Penitents,Gràcia,Private room,1,1,1,36,99,124,3,2024-10-06,4.63,4.92,4.9,4.75,4.88,"c(428032.238783207, 4585004.2660223)",850.437775277,3,1
256677,2011,1,2,2,el Barri Gòtic,Ciutat Vella,Private room,1,1,1,71,2,255,45,2025-02-24,4.83,4.82,4.71,4.79,4.63,"c(431177.440101144, 4581279.95221578)",1316.17983204,1,1
265491,2011,2,2,2,la Barceloneta,Ciutat Vella,Private room,1,1,1,70,42,255,16,2025-03-03,4.14,4.85,4.86,4.91,4.52,"c(432220.506291431, 4580950.36097405)",1316.17983204,1,1
268017,2011,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,3,3,316,287,150,29,2025-02-18,4.74,4.72,4.77,4.85,4.56,"c(430790.253871439, 4582680.3790354)",1316.17983204,1,1
268022,2011,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,3,3,287,260,240,39,2025-02-23,4.72,4.45,4.73,4.88,4.58,"c(430732.513096506, 4582587.6668365)",1316.17983204,1,1
269467,2011,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,1,1,176,266,196,18,2025-01-03,4.62,4.84,4.8,4.82,4.68,"c(431130.954885819, 4583690.82358867)",1334.33646724,2,1
531195,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,2,4,9,430,282,255,204,2025-02-24,4.92,4.95,4.97,4.85,4.85,"c(430364.627043074, 4580760.33138169)",1316.17983204,1,1
534410,2012,2,2,2,el Fort Pienc,Eixample,Entire home/apt,1,1,1,302,332,200,26,2024-10-09,4.88,4.81,4.86,4.86,4.69,"c(431248.95609549, 4583352.17507506)",1334.33646724,2,1
534550,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,2,3,8,357,267,255,176,2025-02-28,4.93,4.98,4.97,4.83,4.87,"c(430364.627043074, 4580760.33138169)",1316.17983204,1,1
536440,2012,1,2,2,el Baix Guinardó,Horta-Guinardó,Private room,NA,NA,NA,NA,0,0,0,2023-12-17,4.84,4.98,4.98,4.78,4.8,"c(430799.297155002, 4584588.87877058)",1334.33646724,2,0
537176,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,4,125,33,255,61,2025-03-09,4.91,4.97,4.96,4.89,4.83,"c(429598.603550507, 4581367.28694821)",1334.33646724,2,1
543342,2010,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,2,154,261,255,65,2025-03-03,4.65,4.82,4.86,4.92,4.58,"c(429739.251719643, 4581642.38373348)",1316.17983204,1,1
546165,2012,2,2,2,el Poblenou,Sant Martí,Private room,1,1,1,70,53,255,4,2024-11-12,4.96,4.98,4.94,4.85,4.92,"c(432875.473080519, 4583313.60099135)",1316.17983204,1,1
548052,2011,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,2,185,365,0,0,2019-09-16,4,5,4.75,4.75,3.5,"c(430682.113089981, 4583786.14993004)",1334.33646724,2,0
272282,2011,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,5,523,9,88,10,2025-02-24,4.97,4.94,4.96,4.84,4.8,"c(429599.864989601, 4581669.27327375)",1316.17983204,1,1
273229,2011,2,2,2,Sant Antoni,Eixample,Entire home/apt,1,1,1,110,52,255,21,2024-11-01,4.73,4.78,4.83,4.78,4.54,"c(429608.801254661, 4581039.65283415)",1316.17983204,1,1
273932,2011,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,2,2,189,267,255,55,2025-02-18,4.71,4.79,4.88,4.9,4.65,"c(429578.779619149, 4582338.98293323)",1316.17983204,1,1
274156,2011,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,2,5,174,332,0,0,2022-10-03,3,5,5,4.5,3,"c(430414.118389315, 4580514.48317359)",1316.17983204,1,0
274221,2011,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,2,5,160,365,0,0,2015-05-16,4.55,4.82,4.91,4.73,4.09,"c(431526.206537747, 4581196.70812825)",1316.17983204,1,0
548085,2011,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,1,3,185,365,0,0,2015-06-01,4,4.5,4.5,4.5,4,"c(430690.776549906, 4583730.55254184)",1334.33646724,2,0
554955,2011,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,4,4,70,365,0,0,2013-08-21,5,4,5,5,3,"c(430340.697384304, 4581490.01902669)",1316.17983204,1,0
558366,2012,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,1,71,71,0,1,2024-01-04,4.67,4.87,4.88,5,4.81,"c(431899.377657999, 4581662.84072659)",1316.17983204,1,1
558886,2012,1,2,2,la Nova Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,4,120,207,255,44,2025-02-18,4.65,4.89,4.89,4.68,4.56,"c(428783.877667259, 4581515.14451898)",1334.33646724,2,1
559801,2012,1,2,1,Navas,Sant Andreu,Private room,NA,NA,NA,NA,0,0,0,2020-01-01,4.44,4.84,4.78,4.63,4.53,"c(432053.627563499, 4585446.35192743)",1081.44121605,3,0
560063,2012,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,2,NA,0,0,0,2015-09-01,4.84,4.91,4.89,4.86,4.73,"c(431576.520838042, 4581831.31436902)",1316.17983204,1,0
562020,2011,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,1,3,48,365,0,0,2015-09-25,2,5,5,3,2,"c(430075.926588333, 4581435.94444288)",1316.17983204,1,0
563971,2012,1,2,2,Sant Antoni,Eixample,Entire home/apt,1,1,1,99,209,255,103,2025-03-05,4.77,4.91,4.93,4.84,4.71,"c(429670.019287963, 4580884.72852341)",1316.17983204,1,1
564809,2012,1,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Private room,NA,NA,NA,NA,362,62,1,2024-11-09,4.8,4.87,4.81,4.94,4.82,"c(429242.97899638, 4583228.26823575)",1334.33646724,2,1
567962,2012,2,2,2,la Bordeta,Sants-Montjuïc,Entire home/apt,1,1,1,69,260,255,5,2024-12-16,4.89,4.98,4.98,4.61,4.77,"c(427474.070217319, 4580068.09763512)",272.562045197,3,1
275336,2011,2,2,2,la Nova Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,4,137,250,78,13,2025-02-02,4.84,4.84,4.8,4.8,4.59,"c(429361.586135313, 4581626.81751344)",1334.33646724,2,1
275346,2011,2,2,2,Sarrià,Sarrià-Sant Gervasi,Entire home/apt,2,3,6,237,286,96,15,2025-01-03,4.74,4.84,4.86,4.7,4.54,"c(426852.943755603, 4582616.61101604)",1092.73224987,3,1
275350,2011,2,2,2,el Raval,Ciutat Vella,Entire home/apt,2,3,4,122,152,0,0,2023-11-03,4.68,4.7,4.57,4.79,4.49,"c(430777.019254669, 4581382.58134444)",1316.17983204,1,0
276527,2011,1,2,2,el Coll,Gràcia,Entire home/apt,1,2,5,123,226,255,66,2025-03-03,4.58,4.88,4.86,4.47,4.55,"c(428802.403305099, 4585779.6071303)",850.437775277,3,1
283231,2011,2,2,2,el Parc i la Llacuna del Poblenou,Sant Martí,Entire home/apt,1,1,2,136,179,255,26,2025-02-09,4.9,4.95,4.96,4.94,4.79,"c(432116.788386189, 4582465.75474814)",1334.33646724,2,1
288034,2011,1,2,2,la Nova Esquerra de l'Eixample,Eixample,Entire home/apt,1,1,2,160,365,0,0,2019-10-31,4.79,4.74,4.95,4.63,4.53,"c(428950.528684087, 4582221.8747428)",1334.33646724,2,0
568129,2012,2,2,2,la Nova Esquerra de l'Eixample,Eixample,Private room,1,1,1,35,356,240,3,2025-02-23,4.95,4.95,4.9,4.93,4.85,"c(429398.352445307, 4581499.13901077)",1334.33646724,2,1
568185,2012,2,2,2,la Nova Esquerra de l'Eixample,Eixample,Private room,1,1,1,40,356,120,2,2024-09-25,4.92,4.92,4.84,4.88,4.67,"c(429277.924653365, 4581498.09275945)",1334.33646724,2,1
569610,2012,1,2,2,Sants,Sants-Montjuïc,Entire home/apt,1,1,1,149,7,30,5,2024-10-24,4.67,4.8,4.88,4.76,4.63,"c(428105.761461689, 4580763.51030558)",1334.33646724,2,1
572646,2010,2,2,2,la Barceloneta,Ciutat Vella,Entire home/apt,1,1,1,55,278,255,5,2025-02-04,4.72,4.96,5,4.93,4.8,"c(432321.622553972, 4581121.50928696)",1316.17983204,1,1
572908,2012,1,2,2,Sant Antoni,Eixample,Private room,2,1,4,15,224,0,0,NA,NA,NA,NA,NA,NA,"c(429545.455747453, 4581405.55329281)",1334.33646724,2,0
576046,2012,1,2,2,la Sagrada Família,Eixample,Private room,1,1,1,30,111,255,6,2024-11-20,4.84,4.79,4.76,4.64,4.72,"c(431844.540241279, 4583832.85043083)",1334.33646724,2,1
578180,2012,1,2,1,el Clot,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,2014-08-08,4.4,4.9,4.7,4.5,4.5,"c(432010.947756087, 4584105.52649331)",474.370862243,3,0
578558,2012,2,2,2,el Fort Pienc,Eixample,Entire home/apt,3,4,8,688,244,120,20,2025-01-02,4.86,4.93,4.94,4.85,4.79,"c(431319.713908218, 4583143.88018347)",1334.33646724,2,1
582364,2012,2,2,2,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire home/apt,1,4,3,NA,136,255,49,2025-03-02,4.84,4.9,4.91,4.68,4.81,"c(428499.49543663, 4584642.31633291)",1092.73224987,3,1
288781,2011,1,2,2,el Raval,Ciutat Vella,Entire home/apt,2,1,1,80,23,0,0,NA,NA,NA,NA,NA,NA,"c(430281.14308601, 4581036.48473062)",1316.17983204,1,0
290535,2011,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,3,4,180,2,192,3,2024-08-14,4.7,4.9,4.6,5,4.8,"c(431514.47014988, 4581813.02579453)",1316.17983204,1,1
291160,2011,1,2,2,la Vila Olímpica del Poblenou,Sant Martí,Entire home/apt,2,2,5,448,365,0,0,2013-10-26,5,5,5,4.67,4.83,"c(432964.238233698, 4582787.61615536)",1316.17983204,1,0
295200,2011,2,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,1,2,189,0,156,28,2025-02-17,4.73,4.63,4.75,4.85,4.63,"c(429879.311661413, 4584275.74638919)",1316.17983204,1,1
315769,2012,2,2,2,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire home/apt,1,2,4,134,183,174,33,2024-12-17,4.91,4.85,4.89,4.93,4.63,"c(430746.960164776, 4584010.91817367)",1334.33646724,2,1
698593,2012,2,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,3,147,95,255,58,2025-02-28,4.83,4.87,4.92,4.87,4.69,"c(429672.915984209, 4583767.01347608)",1316.17983204,1,1
699920,2012,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,1,1,228,0,132,21,2025-02-23,4.97,4.99,4.96,4.95,4.87,"c(430144.149690667, 4582093.68694239)",1316.17983204,1,1
584348,2012,1,2,2,el Poblenou,Sant Martí,Entire home/apt,2,3,5,125,186,255,37,2025-02-22,4.71,4.75,4.76,4.77,4.54,"c(433644.148725553, 4583355.36957518)",1316.17983204,1,1
585762,2011,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,2,193,270,204,42,2025-02-18,4.56,4.63,4.65,4.9,4.56,"c(430745.684753773, 4582828.47321038)",1316.17983204,1,1
585872,2011,1,2,2,la Barceloneta,Ciutat Vella,Entire home/apt,1,1,2,173,360,0,0,NA,NA,NA,NA,NA,NA,"c(432245.412375537, 4581467.51835918)",1316.17983204,1,0
587203,2012,2,2,2,el Poblenou,Sant Martí,Private room,2,1,1,21,204,255,4,2025-02-21,4.76,4.89,4.77,4.85,4.76,"c(433200.314092046, 4583726.9526838)",1316.17983204,1,1
588268,2012,2,2,2,la Sagrada Família,Eixample,Entire home/apt,1,1,1,150,309,255,54,2025-02-27,4.72,4.86,4.96,4.9,4.71,"c(431205.505366269, 4583794.48198014)",1334.33646724,2,1
588996,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,3,125,0,255,65,2025-03-02,4.87,4.99,4.98,4.89,4.78,"c(429552.328060853, 4581252.26663684)",1334.33646724,2,1
590503,2013,0,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,2,1,226,0,255,42,2025-02-19,4.87,4.9,4.95,4.89,4.82,"c(430658.28187951, 4583479.93831229)",1316.17983204,1,1
594235,2012,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,3,NA,0,0,0,2021-02-28,4.87,4.97,4.97,4.93,4.81,"c(429084.842405134, 4583983.70479644)",1316.17983204,1,0
700150,2012,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,2,3,353,90,228,35,2025-02-13,4.84,4.94,4.95,4.96,4.76,"c(430144.471977178, 4582040.39000948)",1316.17983204,1,1
702866,2012,1,2,2,Sant Antoni,Eixample,Private room,1,1,1,15,264,0,0,NA,NA,NA,NA,NA,NA,"c(429758.954209133, 4581345.74573694)",1334.33646724,2,0
703941,2012,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,NA,2,66,15,2025-01-24,4.94,4.95,4.96,4.99,4.91,"c(430706.638907983, 4583204.12392336)",1316.17983204,1,1
703973,2012,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,NA,0,18,4,2024-11-17,4.8,4.93,4.94,4.88,4.74,"c(430522.063261163, 4583223.65684787)",1316.17983204,1,1
703978,2012,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,251,2,12,2,2024-11-12,4.89,4.95,4.89,4.68,4.53,"c(430576.830663942, 4583355.25602291)",1316.17983204,1,1
703984,2012,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,NA,0,18,4,2024-05-15,4.93,4.95,4.96,4.98,4.78,"c(430536.577873821, 4583342.31853055)",1316.17983204,1,1
594580,2012,2,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,4,311,327,222,42,2025-01-06,4.79,4.86,4.87,4.81,4.72,"c(429392.15123538, 4584293.80453067)",1316.17983204,1,1
597768,2011,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,2,2,88,19,0,0,2022-05-02,5,5,5,5,5,"c(430192.62098013, 4580702.03054008)",1316.17983204,1,0
598329,2012,2,2,2,la Barceloneta,Ciutat Vella,Entire home/apt,1,2,4,254,198,156,29,2025-02-23,4.89,4.94,4.9,4.97,4.72,"c(432153.668575444, 4580975.19043598)",1316.17983204,1,1
615381,2012,2,2,2,el Raval,Ciutat Vella,Entire home/apt,1,3,6,180,1,255,71,2025-02-06,4.72,4.78,4.7,4.92,4.62,"c(430223.370281463, 4581810.91049821)",1316.17983204,1,1
617704,2011,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,1,2,131,365,0,0,NA,NA,NA,NA,NA,NA,"c(430794.987462721, 4583700.68833789)",1334.33646724,2,0
619728,2012,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,3,148,307,6,0,2025-01-26,4.29,4.28,4.33,4.84,4.15,"c(431283.260544759, 4583619.42860222)",1334.33646724,2,0
621656,2012,2,2,2,la Bordeta,Sants-Montjuïc,Private room,1,1,1,56,105,255,117,2025-03-09,4.93,4.91,4.91,4.74,4.79,"c(428178.42734601, 4580416.37875102)",272.562045197,3,1
630566,2012,1,2,2,el Poblenou,Sant Martí,Entire home/apt,2,2,2,221,0,208,25,2025-03-07,4.49,4.62,4.59,4.7,4.45,"c(433366.430883317, 4584155.10083196)",1316.17983204,1,1
707227,2012,1,2,2,Sant Antoni,Eixample,Private room,1,1,4,20,201,0,0,NA,NA,NA,NA,NA,NA,"c(429604.635056327, 4581299.50075313)",1334.33646724,2,0
715036,2012,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,2,3,104,178,255,40,2025-02-23,4.6,4.85,4.84,4.73,4.43,"c(430315.271403545, 4580671.98292544)",1316.17983204,1,1
721378,2012,1,2,2,el Fort Pienc,Eixample,Entire home/apt,2,4,5,260,175,12,3,2024-06-25,4.58,4.67,4.58,4.83,4.25,"c(431200.545570624, 4583360.40681519)",1334.33646724,2,1
721470,2012,1,2,2,el Fort Pienc,Eixample,Entire home/apt,1,1,1,176,259,60,10,2024-11-27,4.78,4.78,4.68,4.76,4.36,"c(431200.545570624, 4583360.40681519)",1334.33646724,2,1
721471,2012,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,186,0,42,7,2024-09-29,4.76,4.57,4.64,4.76,4.48,"c(431104.213845892, 4583252.51447064)",1316.17983204,1,1
721473,2012,1,2,2,el Fort Pienc,Eixample,Entire home/apt,1,2,4,206,216,0,0,2018-06-17,4.67,3.33,3.67,4.33,4,"c(431200.545570624, 4583360.40681519)",1334.33646724,2,0
721479,2012,1,2,2,el Fort Pienc,Eixample,Entire home/apt,2,4,5,274,203,78,15,2025-01-14,4.74,4.81,4.72,4.63,4.46,"c(431200.545570624, 4583360.40681519)",1334.33646724,2,1
721504,2012,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,3,4,251,0,30,5,2024-10-16,4.75,4.75,4.69,4.94,4.75,"c(430550.017246002, 4583174.5360326)",1316.17983204,1,1
721509,2012,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,2,1,183,260,90,16,2025-02-07,4.93,4.6,4.58,4.79,4.16,"c(430642.029808219, 4583266.91851989)",1316.17983204,1,1
721510,2012,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,200,210,0,0,2022-06-12,5,5,5,5,5,"c(430642.029808219, 4583266.91851989)",1316.17983204,1,0
721511,2012,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,226,205,180,34,2025-02-21,4.77,4.66,4.54,4.83,4.46,"c(430642.029808219, 4583266.91851989)",1316.17983204,1,1
721512,2012,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,226,212,0,0,2022-06-23,4.25,4.5,5,5,4.5,"c(430642.029808219, 4583266.91851989)",1316.17983204,1,0
722742,2012,2,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,3,3,183,116,255,33,2025-03-07,4.89,4.94,4.91,4.89,4.74,"c(429354.115507305, 4583308.23468664)",1316.17983204,1,1
634786,2010,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,7,7,9,1080,59,0,0,2018-05-07,4,5,5,5,4,"c(429703.058862571, 4582479.89305676)",1316.17983204,1,0
636702,2012,2,2,2,el Fort Pienc,Eixample,Entire home/apt,2,3,4,318,147,255,31,2025-02-19,4.9,4.97,4.97,4.94,4.69,"c(431355.795977499, 4582981.43639451)",1334.33646724,2,1
639820,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,4,132,214,48,8,2025-01-02,4.67,4.88,4.87,4.7,4.43,"c(429776.577525374, 4581006.93719386)",1316.17983204,1,1
642491,2012,2,2,2,la Maternitat i Sant Ramon,Les Corts,Entire home/apt,2,3,3,NA,62,252,9,2025-02-10,4.64,4.79,4.86,4.79,4.79,"c(426598.17275048, 4580876.32719655)",1092.73224987,3,1
645513,2012,1,2,2,el Poblenou,Sant Martí,Entire home/apt,1,2,2,152,150,42,3,2024-06-03,4.75,4.82,4.76,4.68,4.55,"c(433092.868706248, 4583136.16502431)",1316.17983204,1,1
648112,2012,1,2,2,la Nova Esquerra de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,2017-06-17,4.5,5,5,4.5,4.75,"c(428463.437134573, 4581413.9333294)",1334.33646724,2,0
652294,2012,1,2,1,la Nova Esquerra de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,2020-11-01,5,5,5,5,5,"c(428446.287593772, 4581963.69775519)",1334.33646724,2,0
656990,2012,1,2,2,el Putxet i el Farró,Sarrià-Sant Gervasi,Private room,1,1,1,81,23,210,31,2025-02-17,5,4.92,5,4.88,4.84,"c(428706.603417508, 4583774.24227183)",1334.33646724,2,1
723462,2012,2,2,2,la Barceloneta,Ciutat Vella,Entire home/apt,1,2,2,120,123,128,2,2024-08-01,5,5,4.75,5,5,"c(432137.634765538, 4581209.83161852)",1316.17983204,1,1
724298,2012,2,2,2,la Sagrada Família,Eixample,Entire home/apt,1,1,1,169,5,0,0,2016-06-23,NA,NA,5,5,5,"c(430973.883501153, 4584664.93228668)",1334.33646724,2,0
725009,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,1,1,2,148,105,54,12,2025-02-20,4.86,4.82,4.84,4.83,4.71,"c(430086.244679287, 4580858.4958595)",1316.17983204,1,1
728480,2012,1,2,1,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,4,6,328,288,126,19,2025-02-09,4.76,4.88,4.71,4.79,4.57,"c(429124.8831919, 4582163.78995399)",1316.17983204,1,1
729078,2012,2,2,2,el Raval,Ciutat Vella,Entire home/apt,1,2,3,86,128,255,68,2025-02-16,4.68,4.79,4.87,4.88,4.64,"c(430922.068370756, 4580983.71560862)",1316.17983204,1,1
731049,2012,1,2,2,Sants - Badal,Sants-Montjuïc,Private room,1,1,1,23,67,124,1,2025-02-01,4.87,5,5,4.93,5,"c(427136.377204484, 4580422.33704722)",272.562045197,3,1
737759,2012,1,2,1,la Dreta de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,2019-01-03,5,5,5,5,5,"c(430759.657458422, 4582978.22843533)",1316.17983204,1,0
659469,2012,1,2,2,el Parc i la Llacuna del Poblenou,Sant Martí,Entire home/apt,1,1,1,158,119,216,39,2025-02-24,4.69,4.73,4.64,4.69,4.48,"c(432808.011834219, 4583791.64777125)",1334.33646724,2,1
662879,2012,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,2,2,117,208,90,17,2025-01-22,4.62,4.79,4.77,4.73,4.5,"c(429410.826327533, 4580547.50010579)",1316.17983204,1,1
663096,2012,0,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,3,4,543,314,255,54,2025-02-22,4.85,4.92,4.9,4.96,4.79,"c(430169.001942408, 4582416.54125206)",1316.17983204,1,1
663732,2012,1,2,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,2023-06-10,4.91,4.86,4.83,4.9,4.8,"c(431258.259573189, 4582041.94995952)",1316.17983204,1,0
667177,2012,2,2,2,el Parc i la Llacuna del Poblenou,Sant Martí,Entire home/apt,1,3,4,309,51,138,27,2025-01-29,4.67,4.92,4.91,4.52,4.68,"c(432251.494009112, 4583548.12962646)",1334.33646724,2,1
667248,2012,1,2,2,la Dreta de l'Eixample,Eixample,Private room,NA,NA,NA,NA,0,0,0,2014-10-25,4.83,4.79,4.91,4.95,4.69,"c(431079.519923711, 4582414.48329584)",1316.17983204,1,0
670782,2012,1,2,2,Sant Antoni,Eixample,Entire home/apt,1,1,1,109,0,168,30,2025-02-09,4.46,4.74,4.82,4.71,4.34,"c(430016.333899138, 4580980.19178487)",1316.17983204,1,1
670956,2012,1,2,1,el Poblenou,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,2018-08-31,4.62,4.97,4.98,4.88,4.63,"c(433693.08010803, 4583403.77366943)",1316.17983204,1,0
739557,2012,2,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,154,105,255,48,2025-03-06,4.76,4.91,4.93,4.9,4.63,"c(430801.958883773, 4583642.88670476)",1334.33646724,2,1
740113,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,1,1,3,NA,0,8,1,2024-06-16,4.8,5,5,4.8,4.2,"c(429958.389117987, 4581041.81731242)",1316.17983204,1,1
742156,2012,1,2,2,el Putxet i el Farró,Sarrià-Sant Gervasi,Entire home/apt,1,2,4,164,108,66,12,2025-02-15,4.72,4.67,4.82,4.45,4.39,"c(428651.055808659, 4584499.81318988)",1334.33646724,2,1
742241,2012,1,2,2,Vallcarca i els Penitents,Gràcia,Entire home/apt,1,2,3,184,106,48,16,2024-12-18,4.57,4.68,4.81,4.46,4.25,"c(428787.226329829, 4584661.68612246)",1334.33646724,2,1
743612,2011,2,2,2,Navas,Sant Andreu,Entire home/apt,1,2,4,249,238,174,26,2025-03-01,4.9,4.86,4.94,4.71,4.75,"c(432239.284749258, 4585280.28883571)",1081.44121605,3,1
744153,2012,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,72,49,255,46,2025-03-09,4.85,4.97,4.98,4.84,4.79,"c(431070.394299181, 4583300.57861543)",1316.17983204,1,1
